0, 1, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00001.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00002.png', 4.581352861581306
450, 451, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00451.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00452.png', 4.29895441742037
451, 452, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00452.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00453.png', 4.233306698683709
452, 453, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00453.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00454.png', 3.9978511575170184
453, 454, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00454.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00455.png', 3.841399760413865
454, 455, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00455.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00456.png', 3.7479730464975085
455, 456, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00456.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00457.png', 3.8816533197124317
456, 457, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00457.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00458.png', 4.047310917807105
457, 458, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00458.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00459.png', 3.514788055849385
458, 459, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00459.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00460.png', 4.394367970804697
459, 460, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00460.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00461.png', 4.465204746770009
460, 461, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00461.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00462.png', 3.804227013418583
461, 462, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00462.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00463.png', 4.2371957462597045
462, 463, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00463.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00464.png', 4.302235782445502
463, 464, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00464.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00465.png', 4.80932067283036
464, 465, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00465.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00466.png', 4.477040558936035
465, 466, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00466.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00467.png', 3.602834760424395
466, 467, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00467.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00468.png', 3.7282841771516004
467, 468, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00468.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00469.png', 3.821166369813262
468, 469, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00469.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00470.png', 4.121741973726338
469, 470, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00470.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00471.png', 3.8097149179156724
470, 471, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00471.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00472.png', 3.9350167771512297
471, 472, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00472.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00473.png', 4.761442773164128
472, 473, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00473.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00474.png', 4.326901373189123
473, 474, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00474.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00475.png', 4.206945798357257
474, 475, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00475.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00476.png', 4.883807169885853
475, 476, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00476.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00477.png', 5.058537068959646
476, 477, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00477.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00478.png', 4.528071146999895
477, 478, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00478.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00479.png', 5.129966021969293
478, 479, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00479.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00480.png', 4.997853607896128
479, 480, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00480.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00481.png', 4.694638381050715
480, 481, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00481.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00482.png', 4.651893692297787
481, 482, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00482.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00483.png', 4.151975230460456
482, 483, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00483.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00484.png', 4.666709382392935
483, 484, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00484.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00485.png', 4.516053855184653
484, 485, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00485.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00486.png', 4.015697133404962
485, 486, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00486.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00487.png', 5.101577551672334
486, 487, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00487.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00488.png', 5.102067398985856
487, 488, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00488.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00489.png', 3.9092002238018697
488, 489, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00489.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00490.png', 5.195746109042522
489, 490, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00490.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00491.png', 5.675221920910759
490, 491, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00491.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00492.png', 4.428505117905614
491, 492, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00492.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00493.png', 4.431518936330363
492, 493, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00493.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00494.png', 4.858247173204653
493, 494, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00494.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00495.png', 4.171901921147202
494, 495, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00495.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00496.png', 4.823318050919723
495, 496, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00496.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00497.png', 5.42285372960606
496, 497, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00497.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00498.png', 4.970514796572137
497, 498, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00498.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00499.png', 5.054511098939071
498, 499, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00499.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00500.png', 5.6378901595281254
499, 500, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00500.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00501.png', 5.256054099860089
500, 501, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00501.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00502.png', 5.122132979162422
501, 502, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00502.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00503.png', 5.901049794922416
502, 503, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00503.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00504.png', 5.408398347786653
503, 504, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00504.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00505.png', 5.409440727226317
504, 505, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00505.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00506.png', 5.656490340363747
505, 506, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00506.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00507.png', 5.574308732920507
506, 507, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00507.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00508.png', 4.498697662781601
507, 508, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00508.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00509.png', 5.0029620173653715
508, 509, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00509.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00510.png', 4.966439242564612
509, 510, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00510.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00511.png', 5.008795359999452
510, 511, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00511.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00512.png', 4.740876419019292
511, 512, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00512.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00513.png', 5.150931039469503
512, 513, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00513.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00514.png', 5.341410673582292
513, 514, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00514.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00515.png', 4.682989572278841
514, 515, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00515.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00516.png', 4.794525094983652
515, 516, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00516.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00517.png', 4.975300646095936
516, 517, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00517.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00518.png', 5.352705946369207
517, 518, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00518.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00519.png', 4.519371462448515
518, 519, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00519.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00520.png', 5.197997146114
519, 520, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00520.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00521.png', 5.846906620731531
520, 521, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00521.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00522.png', 5.14822958905937
521, 522, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00522.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00523.png', 5.289321267694853
522, 523, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00523.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00524.png', 5.447565100922714
523, 524, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00524.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00525.png', 5.128734102458545
524, 525, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00525.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00526.png', 5.214718305583299
525, 526, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00526.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00527.png', 5.2862934398159815
526, 527, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00527.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00528.png', 4.921064515886277
527, 528, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00528.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00529.png', 4.865404308801454
528, 529, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00529.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00530.png', 4.805433668477085
529, 530, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00530.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00531.png', 5.068992163058556
530, 531, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00531.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00532.png', 5.471700392644317
531, 532, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00532.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00533.png', 5.345156119036032
532, 533, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00533.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00534.png', 5.06786994553134
533, 534, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00534.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00535.png', 5.015069298198676
534, 535, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00535.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00536.png', 5.535821321514082
535, 536, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00536.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00537.png', 5.576665342364137
536, 537, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00537.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00538.png', 4.9233588066470855
537, 538, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00538.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00539.png', 5.611517003051845
538, 539, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00539.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00540.png', 5.5168444209198295
539, 540, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00540.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00541.png', 5.304313446877118
540, 541, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00541.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00542.png', 5.189943761439731
541, 542, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00542.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00543.png', 4.64790947716316
542, 543, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00543.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00544.png', 4.651217472251724
543, 544, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00544.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00545.png', 4.635942526104263
544, 545, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00545.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00546.png', 4.4745142829694196
545, 546, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00546.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00547.png', 4.969283093211953
546, 547, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00547.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00548.png', 4.83498320073459
547, 548, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00548.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00549.png', 4.394620865385134
548, 549, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00549.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00550.png', 4.331189511556368
549, 550, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00550.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00551.png', 4.200592102681158
550, 551, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00551.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00552.png', 4.0461889106420506
551, 552, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00552.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00553.png', 3.779210777852595
552, 553, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00553.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00554.png', 4.255907769397368
553, 554, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00554.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00555.png', 4.492713783275667
554, 555, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00555.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00556.png', 3.9306895546113507
555, 556, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00556.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00557.png', 3.9345186725438253
556, 557, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00557.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00558.png', 4.260177320056335
557, 558, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00558.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00559.png', 3.699517922843001
558, 559, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00559.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00560.png', 4.021323675049521
559, 560, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00560.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00561.png', 5.222490021660092
560, 561, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00561.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00562.png', 5.114383193404385
561, 562, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00562.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00563.png', 4.510598492449083
562, 563, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00563.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00564.png', 4.5267236332757
563, 564, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00564.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00565.png', 4.970824705829723
564, 565, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00565.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00566.png', 5.099261790276537
565, 566, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00566.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00567.png', 4.596365371967641
566, 567, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00567.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00568.png', 5.063877217216998
567, 568, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00568.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00569.png', 4.703034926058722
568, 569, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00569.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00570.png', 4.998069323631782
569, 570, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00570.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00571.png', 5.128823757444424
570, 571, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00571.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00572.png', 3.792639181058251
571, 572, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00572.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00573.png', 4.714629532498217
572, 573, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00573.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00574.png', 4.74636446954088
573, 574, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00574.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00575.png', 5.339723828690169
574, 575, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00575.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00576.png', 4.509839358452673
575, 576, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00576.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00577.png', 4.725652763281887
576, 577, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00577.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00578.png', 4.888686588474144
577, 578, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00578.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00579.png', 4.960990180502788
578, 579, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00579.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00580.png', 4.714390412056217
579, 580, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00580.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00581.png', 5.165420201830369
580, 581, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00581.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00582.png', 4.808019706459777
581, 582, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00582.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00583.png', 4.624435070760261
582, 583, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00583.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00584.png', 4.576010611103049
583, 584, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00584.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00585.png', 4.359558743443592
584, 585, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00585.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00586.png', 4.413340889576902
585, 586, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00586.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00587.png', 4.340267977547724
586, 587, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00587.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00588.png', 4.296606627054532
587, 588, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00588.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00589.png', 4.368060378697874
588, 589, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00589.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00590.png', 4.401791330051097
589, 590, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00590.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00591.png', 4.56097383593759
590, 591, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00591.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00592.png', 4.042542061999503
591, 592, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00592.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00593.png', 4.702127341097928
592, 593, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00593.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00594.png', 4.072814473872629
593, 594, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00594.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00595.png', 5.06491146566992
594, 595, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00595.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00596.png', 5.115936688502934
595, 596, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00596.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00597.png', 4.891613317828508
596, 597, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00597.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00598.png', 4.756904181970432
597, 598, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00598.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00599.png', 5.085556249828915
598, 599, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00599.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00600.png', 5.125731877867652
599, 600, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00600.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00601.png', 5.204602097061438
