0, 1, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0001.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0002.png', 0.328030814707734
449, 450, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0450.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0451.png', 0.09888735269139863
450, 451, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0451.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0452.png', 0.09894116109046483
451, 452, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0452.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0453.png', 0.10108666453251734
452, 453, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0453.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0454.png', 0.09894116109046483
453, 454, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0454.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0455.png', 0.1473957563614797
454, 455, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0455.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0456.png', 0.12843885400709304
455, 456, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0456.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0457.png', 0.10969751927575908
456, 457, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0457.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0458.png', 0.0897235032454656
457, 458, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0458.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0459.png', 0.06758906109407255
458, 459, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0459.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0460.png', 0.027184969546309088
459, 460, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0460.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0461.png', 0.038105527263807885
460, 461, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0461.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0462.png', 0.029719839465298326
461, 462, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0462.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0463.png', 0.023253310605531156
462, 463, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0463.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0464.png', 0.01305837296421761
463, 464, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0464.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0465.png', 0.029935044335763633
464, 465, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0465.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0466.png', 0.023253310605531156
465, 466, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0466.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0467.png', 0.023253310605531156
466, 467, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0467.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0468.png', 0.03632456386378443
467, 468, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0468.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0469.png', 0.04221575224090396
468, 469, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0469.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0470.png', 0.03953097132926435
469, 470, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0470.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0471.png', 0.21806370681339482
470, 471, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0471.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0472.png', 0.19823496409776625
471, 472, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0472.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0473.png', 0.20130239682649345
472, 473, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0473.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0474.png', 0.2027445826706152
473, 474, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0474.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0475.png', 0.2047737960847722
474, 475, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0475.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0476.png', 0.19549285017194654
475, 476, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0476.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0477.png', 0.18817981005533252
476, 477, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0477.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0478.png', 0.22930134849769165
477, 478, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0478.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0479.png', 0.30166312032355286
478, 479, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0479.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0480.png', 0.2552421131901918
479, 480, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0480.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0481.png', 0.266404928747206
480, 481, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0481.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0482.png', 0.2937905907399739
481, 482, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0482.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0483.png', 0.2629990355039046
482, 483, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0483.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0484.png', 0.2545492109645471
483, 484, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0484.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0485.png', 0.2953374470754686
484, 485, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0485.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0486.png', 0.28479014200499114
485, 486, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0486.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0487.png', 0.23797715131903663
486, 487, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0487.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0488.png', 0.24082597726316965
487, 488, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0488.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0489.png', 0.30960970955955247
488, 489, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0489.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0490.png', 0.25846459817605894
489, 490, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0490.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0491.png', 0.2849729538831805
490, 491, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0491.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0492.png', 0.3146414794601942
491, 492, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0492.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0493.png', 0.2485084381235003
492, 493, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0493.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0494.png', 0.27274695989890957
493, 494, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0494.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0495.png', 0.293970663091238
494, 495, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0495.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0496.png', 0.2782079867487397
495, 496, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0496.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0497.png', 0.3151980092156079
496, 497, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0497.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0498.png', 0.36478205626122734
497, 498, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0498.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0499.png', 0.33078251412017035
498, 499, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0499.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0500.png', 0.25358544799651894
499, 500, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0500.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0501.png', 0.3053491766246903
500, 501, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0501.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0502.png', 0.30269322583926406
501, 502, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0502.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0503.png', 0.37796301444890706
502, 503, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0503.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0504.png', 0.39449759506776694
503, 504, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0504.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0505.png', 0.3837823360374345
504, 505, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0505.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0506.png', 0.33247499115729223
505, 506, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0506.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0507.png', 0.32830313458275207
506, 507, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0507.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0508.png', 0.33986738443536
507, 508, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0508.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0509.png', 0.2961990765575499
508, 509, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0509.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0510.png', 0.28427796871610245
509, 510, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0510.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0511.png', 0.32190593294227904
510, 511, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0511.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0512.png', 0.31045123189079504
511, 512, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0512.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0513.png', 0.27475896501542796
512, 513, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0513.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0514.png', 0.3564460537007625
513, 514, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0514.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0515.png', 0.3230740231140569
514, 515, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0515.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0516.png', 0.2730454715412032
515, 516, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0516.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0517.png', 0.2796483527099476
516, 517, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0517.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0518.png', 0.34614856629349855
517, 518, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0518.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0519.png', 0.31714187908119734
518, 519, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0519.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0520.png', 0.2810116085902236
519, 520, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0520.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0521.png', 0.3141889249991653
520, 521, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0521.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0522.png', 0.3518757755887848
521, 522, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0522.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0523.png', 0.2662539803722001
522, 523, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0523.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0524.png', 0.313422297810691
523, 524, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0524.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0525.png', 0.27270963522668656
524, 525, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0525.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0526.png', 0.24385663567072563
525, 526, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0526.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0527.png', 0.27835587881109775
526, 527, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0527.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0528.png', 0.255626695774572
527, 528, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0528.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0529.png', 0.2718505092353422
528, 529, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0529.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0530.png', 0.28639695711595625
529, 530, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0530.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0531.png', 0.24102327272445295
530, 531, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0531.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0532.png', 0.2455811122949197
531, 532, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0532.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0533.png', 0.26904019200877455
532, 533, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0533.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0534.png', 0.24263847332473015
533, 534, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0534.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0535.png', 0.25838808268222413
534, 535, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0535.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0536.png', 0.21909130462153398
535, 536, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0536.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0537.png', 0.2514594080615912
536, 537, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0537.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0538.png', 0.24994701501007735
537, 538, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0538.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0539.png', 0.21459642899537135
538, 539, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0539.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0540.png', 0.24854736672866
539, 540, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0540.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0541.png', 0.2234673585322085
540, 541, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0541.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0542.png', 0.24436669144195028
541, 542, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0542.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0543.png', 0.27173835612374775
542, 543, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0543.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0544.png', 0.2722615531728598
543, 544, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0544.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0545.png', 0.2656497935112644
544, 545, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0545.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0546.png', 0.2328761657400502
545, 546, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0546.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0547.png', 0.2707654588189254
546, 547, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0547.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0548.png', 0.2706156382119195
547, 548, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0548.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0549.png', 0.25823502106425583
548, 549, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0549.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0550.png', 0.27516797200462223
549, 550, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0550.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0551.png', 0.2537397596438778
550, 551, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0551.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0552.png', 0.26470448813326275
551, 552, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0552.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0553.png', 0.2023632190356425
552, 553, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0553.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0554.png', 0.07412797841643001
553, 554, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0554.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0555.png', 0.0627148157046107
554, 555, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0555.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0556.png', 0.05418492108877962
555, 556, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0556.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0557.png', 0.06301837364998937
556, 557, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0557.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0558.png', 0.062228365007465036
557, 558, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0558.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0559.png', 0.10231437525282415
558, 559, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0559.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0560.png', 0.20544844293590464
559, 560, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0560.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0561.png', 0.16992975612358924
560, 561, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0561.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0562.png', 0.19836314036279248
561, 562, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0562.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0563.png', 0.23551223603003868
562, 563, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0563.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0564.png', 0.1856014040982357
563, 564, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0564.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0565.png', 0.18656440700939608
564, 565, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0565.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0566.png', 0.23399603704041327
565, 566, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0566.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0567.png', 0.2099796586402318
566, 567, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0567.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0568.png', 0.1785850365018897
567, 568, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0568.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0569.png', 0.22994573279608768
568, 569, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0569.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0570.png', 0.2208541821340675
569, 570, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0570.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0571.png', 0.17353640409838667
570, 571, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0571.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0572.png', 0.18905082809196563
571, 572, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0572.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0573.png', 0.16295435832538252
572, 573, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0573.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0574.png', 0.20650083275113756
573, 574, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0574.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0575.png', 0.15898710353582582
574, 575, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0575.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0576.png', 0.17595561428265227
575, 576, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0576.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0577.png', 0.3060201706620541
576, 577, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0577.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0578.png', 0.24362106883085405
577, 578, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0578.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0579.png', 0.25624148996235463
578, 579, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0579.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0580.png', 0.26843889883206873
579, 580, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0580.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0581.png', 0.23793748140656584
580, 581, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0581.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0582.png', 0.24035218339004058
581, 582, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0582.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0583.png', 0.27027840102817574
582, 583, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0583.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0584.png', 0.24990818259146327
583, 584, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0584.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0585.png', 0.22946251572113033
584, 585, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0585.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0586.png', 0.26538526352779424
585, 586, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0586.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0587.png', 0.26949075449603227
586, 587, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0587.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0588.png', 0.21106468843292475
587, 588, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0588.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0589.png', 0.21393342712044813
588, 589, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0589.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0590.png', 0.21736381178349176
589, 590, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0590.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0591.png', 0.20215122878144687
590, 591, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0591.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0592.png', 0.1527359483509349
591, 592, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0592.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0593.png', 0.17340164549716425
592, 593, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0593.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0594.png', 0.1402047562345494
593, 594, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0594.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0595.png', 0.10247419545024643
594, 595, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0595.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0596.png', 0.10886131477195791
595, 596, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0596.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0597.png', 0.11157206934582109
596, 597, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0597.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0598.png', 0.09220299117878852
597, 598, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0598.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0599.png', 0.07073059925439423
